p:4000,20000,6000,600,8000,4000,2000,8000,100
16074,packet,1,0,0,1,53,8000
20070,packet,1,0,0,1,54,8000
24074,packet,1,0,0,1,54,8000
28074,packet,1,0,0,1,54,8000
32074,packet,1,0,0,1,54,8000
36072,packet,1,0,0,1,54,8000
40061,packet,1,0,0,1,54,8000
44069,packet,1,0,0,1,54,8000
48079,packet,1,0,0,1,54,8000
52081,packet,1,0,0,1,53,8000
73587,packet,1,0,0,1,61,8000
77588,packet,1,0,0,1,63,8000
81596,packet,1,0,0,1,63,8000
85601,packet,1,0,0,1,62,8000
89603,packet,1,0,0,1,63,8000
93590,packet,1,0,0,1,63,8000
97583,packet,1,0,0,1,62,8000
101776,packet,1,0,0,1,64,8000
105613,packet,1,0,0,1,67,8000
109613,packet,1,0,0,1,67,8000
129657,packet,1,0,0,1,53,8000
133650,packet,1,0,0,1,53,8000
137657,packet,1,0,0,1,53,8000
141666,packet,1,0,0,1,53,8000
145665,packet,1,0,0,1,53,8000
149755,packet,1,0,0,1,52,8000
153756,packet,1,0,0,1,52,8000
157761,packet,1,0,0,1,53,8000
161755,packet,1,0,0,1,53,8000
165757,packet,1,0,0,1,52,8000
185880,packet,1,0,0,1,67,8000
189853,packet,1,0,0,1,67,8000
193869,packet,1,0,0,1,67,8000
197866,packet,1,0,0,1,68,8000
201898,packet,1,0,0,1,67,8000
205899,packet,1,0,0,1,68,8000
209913,packet,1,0,0,1,67,8000
213913,packet,1,0,0,1,67,8000
217916,packet,1,0,0,1,67,8000
221913,packet,1,0,0,1,67,8000
242684,packet,1,0,0,1,65,8000
246706,packet,1,0,0,1,65,8000
250707,packet,1,0,0,1,64,8000
254715,packet,1,0,0,1,64,8000
258721,packet,1,0,0,1,64,8000
262727,packet,1,0,0,1,64,8000
266721,packet,1,0,0,1,64,8000
270736,packet,1,0,0,1,64,8000
274731,packet,1,0,0,1,64,8000
278737,packet,1,0,0,1,64,8000
299570,packet,1,0,0,1,49,8000
299585,event,0,0
299600,action,0,0
303568,packet,1,0,0,1,50,8000
307572,packet,1,0,0,1,49,8000
307587,event,0,1
311568,packet,1,0,0,1,50,8000
315557,packet,1,0,0,1,49,8000
315573,event,0,1
319568,packet,1,0,0,1,49,8000
319583,event,0,1
323578,packet,1,0,0,1,49,8000
323593,event,0,1
327583,packet,1,0,0,1,50,8000
331600,packet,1,0,0,1,49,8000
331614,event,0,1
335600,packet,1,0,0,1,49,8000
335615,event,0,1
343622,event,1,1
343641,action,1,1
358330,packet,1,0,0,1,51,8000
362145,packet,1,0,0,1,51,8000
366147,packet,1,0,0,1,52,8000
370150,packet,1,0,0,1,51,8000
374149,packet,1,0,0,1,52,8000
378153,packet,1,0,0,1,51,8000
382158,packet,1,0,0,1,52,8000
386156,packet,1,0,0,1,52,8000
390160,packet,1,0,0,1,52,8000
394165,packet,1,0,0,1,52,8000
415801,packet,1,0,0,1,54,8000
419809,packet,1,0,0,1,51,8000
423826,packet,1,0,0,1,52,8000
427828,packet,1,0,0,1,52,8000
431830,packet,1,0,0,1,52,8000
435834,packet,1,0,0,1,52,8000
439839,packet,1,0,0,1,52,8000
443840,packet,1,0,0,1,52,8000
447843,packet,1,0,0,1,52,8000
451874,packet,1,0,0,1,53,8000
455869,packet,1,0,0,1,52,8000
471863,packet,1,0,0,1,58,8000
475866,packet,1,0,0,1,58,8000
479869,packet,1,0,0,1,58,8000
483874,packet,1,0,0,1,58,8000
487875,packet,1,0,0,1,57,8000
491877,packet,1,0,0,1,58,8000
495883,packet,1,0,0,1,56,8000
499897,packet,1,0,0,1,56,8000
503901,packet,1,0,0,1,56,8000
507907,packet,1,0,0,1,56,8000
511913,packet,1,0,0,1,56,8000
533332,packet,1,0,0,1,53,8000
537353,packet,1,0,0,1,53,8000
541354,packet,1,0,0,1,53,8000
545360,packet,1,0,0,1,53,8000
549370,packet,1,0,0,1,53,8000
553374,packet,1,0,0,1,53,8000
557376,packet,1,0,0,1,53,8000
561376,packet,1,0,0,1,53,8000
565385,packet,1,0,0,1,53,8000
569385,packet,1,0,0,1,53,8000
573393,packet,1,0,0,1,53,8000
