DELAY_PING:6000 RSSI_THRESHOLD:60
883,0
983,0
1083,0
1183,0
1283,0
1383,0
1483,0
1583,0
1683,0
1783,0
1883,0
1983,0
2083,0
2183,0
2283,0
2383,0
2483,0
2583,0
2683,0
2783,0
2883,0
2983,0
3083,0
3183,0
3283,0
3383,0
3483,0
3584,0
3684,0
3784,0
3884,0
3984,0
4084,0
4184,0
4284,0
4384,0
4484,0
4584,0
4684,0
4784,0
4884,0
4984,0
5084,0
5184,0
5284,0
5384,0
5484,0
5584,0
5684,0
5784,0
5884,0
5984,0
6084,0
6184,0
6284,0
6384,0
6484,0
6584,0
6684,0
6784,0
6884,0
6984,0
7084,0
7184,0
7284,0
7384,0
7484,0
7584,0
7684,0
7784,0
7884,0
7984,0
8084,0
8184,0
8284,0
8384,0
8484,0
8584,0
8684,0
8784,0
8884,0
8984,0
9084,0
9184,0
9284,0
9384,0
9484,0
9584,0
9684,0
9784,0
9884,0
9984,0
10084,0
10184,0
10284,0
10384,0
10484,0
10584,0
10684,0
10784,0
10884,0
10984,0
11084,0
11184,0
11284,0
11384,0
11484,0
11584,0
11684,0
11784,0
11884,0
11984,0
12084,0
12184,0
12284,0
12384,0
12484,0
12584,0
12684,0
12784,0
12884,0
12984,0
13084,0
13184,0
13284,0
13384,0
13484,0
13584,0
13684,0
13784,0
13884,0
13984,0
14084,0
14184,0
14284,0
14384,0
14484,0
14584,0
14684,0
14784,0
14884,0
14984,0
15084,0
15184,0
15284,0
15384,0
15484,0
15584,0
15684,0
15784,0
15884,0
15984,0
16084,0
16184,0
16284,0
16384,0
16484,0
16584,0
16684,0
16784,0
16884,0
16984,0
17084,0
17184,0
17284,0
17384,0
17484,0
17584,0
17684,0
17784,0
17884,0
17984,0
18084,0
18184,0
18284,0
18384,0
18484,0
18584,0
18684,0
18784,0
18884,0
18984,0
19084,0
19184,0
19284,0
19384,0
19484,0
19584,0
19684,0
19784,0
19884,0
19984,0
20084,0
20184,0
20284,0
20384,0
20484,0
20584,0
20684,0
20784,0
20884,0
20984,0
21084,0
21184,0
21284,0
21384,0
21484,0
21584,0
21684,0
21784,0
21884,0
21984,0
22084,0
22184,0
22284,0
22384,0
22484,0
22584,0
22684,0
22784,0
22884,0
22984,0
23084,0
23184,0
23284,0
23384,0
23484,0
23584,0
23684,0
23784,0
23884,0
23984,0
24084,0
24184,0
24284,0
24384,2306
24484,3137
24584,3196
24684,3216
24784,3137
24884,3172
24984,3147
25084,3186
25184,3059
25284,3186
25384,3069
25484,3147
25584,3059
25684,3167
25784,3147
25884,2981
25984,2976
26084,3118
26184,3162
26284,3172
26384,3157
26484,3128
26584,3088
26684,3064
26784,3015
26884,3108
26984,3157
27084,3172
27184,3157
27284,3084
27384,3040
27484,3098
27584,3108
27684,3118
27784,2996
27884,3157
27984,3084
28084,3123
28184,3128
28284,3064
28384,3142
28484,3123
28584,3059
28684,3162
28784,3035
28884,3113
28984,3152
29084,3064
29184,3157
29284,3176
29384,3137
29484,3162
29584,3176
29684,3113
29784,3152
29884,3020
29984,3123
30084,3152
30184,3035
30284,3172
30384,3152
30484,3088
30584,3079
30684,3137
30784,3172
30884,3079
30984,3152
31084,3103
31184,3157
31284,3181
31384,3137
31484,3172
31584,3152
31684,3113
31784,3098
31884,3172
31984,3137
32084,3152
32184,3181
32284,3147
32384,3084
32484,3103
32584,3152
32684,3113
32784,3010
32884,3123
32984,3132
33084,3128
33184,3137
33284,3132
33384,3049
33484,3152
33584,3128
33684,3142
33784,3137
33884,3059
33984,3147
34084,3044
34184,3157
34284,3030
34384,3088
34484,3147
34584,3162
34684,3152
34784,3167
34884,3123
34984,3010
35084,3005
35184,3044
35284,3152
35384,3132
35484,3040
35584,3054
35684,3142
35784,3010
35884,3069
35984,3132
36084,3079
36184,3152
36284,3118
36384,3108
36484,3176
36584,3167
36684,3137
36784,3147
36884,3147
36984,3196
37084,3040
37184,3132
37284,3040
37384,3000
37484,3181
37584,3103
37684,3103
37784,3074
37884,3186
37984,3176
38084,3088
38184,3123
38284,3191
38384,3157
38484,3147
38584,3118
38684,3118
38784,3010
38884,3040
38984,3137
39084,3132
39184,3123
39284,3030
39384,3128
39484,3132
39584,3098
39684,3157
39784,3176
39884,3108
39984,3137
40084,3142
40184,3108
40284,3167
40384,3142
40484,3152
40584,3098
40684,3118
40784,3176
40884,3147
40984,3128
41084,3118
41184,3030
41284,3093
41384,3113
41484,3147
41584,3167
41684,3157
41784,3128
41884,3147
41984,3137
42084,3088
42184,3118
42284,3123
42384,3162
42484,3157
42584,3103
42684,3010
42784,3015
42884,3118
42984,3162
43084,3137
43184,3132
43284,3167
43384,3084
43484,3176
43584,3128
43684,3128
43784,3108
43884,3103
43984,3142
44084,3142
44184,3181
44284,3186
44384,3162
44484,3132
44584,3172
44684,3162
44784,3172
44884,3137
44984,3084
45084,3098
45184,3074
45284,3088
45384,3035
45484,3088
45584,3098
45684,3035
45784,3069
45884,2991
45984,2996
46084,3132
46184,3142
46284,3128
46384,3123
46484,3176
46584,3000
46684,3162
46784,3201
46884,3211
46984,3084
47084,3152
47184,3142
47284,3093
47384,3059
47484,3132
47584,3025
47684,3128
47784,3049
47884,3098
47984,3084
48084,3108
48184,3079
48284,3005
48384,2947
48484,3093
48584,2991
48684,3049
48784,2991
48884,3128
48984,3108
49084,3088
49184,2976
49284,3035
49384,3108
49484,3084
49584,3079
49684,3093
49784,2961
49884,3035
49984,3147
50084,3079
50184,3069
50284,3074
50384,3079
50484,3088
50584,3044
50684,3123
50784,3162
50884,3152
50984,3088
51084,3172
51184,3128
51284,3123
51384,2932
51484,3005
51584,3079
51684,3167
51784,3206
51884,3186
51984,3000
52084,3132
52184,3005
52284,3044
52384,3005
52484,3064
52584,3142
52684,3103
52784,3108
52884,3123
52984,3098
53084,3147
53184,3118
53284,3172
53384,3123
53484,3103
53584,3069
53684,3035
53784,3035
53884,3015
53984,3005
54084,2976
54184,3044
54284,3142
54384,3030
54484,2961
54584,3059
54684,3079
54784,3079
54884,3128
54984,3088
55084,3181
55184,3088
55284,3103
55384,3211
55484,3088
55584,3225
55684,3181
55784,3137
55884,3142
55984,3010
56084,3201
56184,3196
56284,3118
56384,3142
56484,3088
56584,3123
56684,3118
56784,3142
56884,3176
56984,3157
57084,3040
57184,3132
57284,3128
57384,3176
57484,3132
57584,3103
57684,3167
57784,3132
57884,3157
57984,3181
58084,3152
58184,3128
58284,3123
58384,3162
58484,3128
58584,3084
58684,3172
58784,3142
58884,3181
58984,3211
59084,3211
59184,3201
59284,3142
59384,3181
59484,3201
59584,3064
59684,3172
59784,3128
59884,3035
59984,3098
60084,3147
60184,3079
60284,3128
60384,3093
60484,3000
60584,3108
60684,3220
60784,3191
60884,3074
60984,3172
61084,3216
61184,3044
61284,3137
61384,3074
61484,3123
61584,3059
61684,3030
61784,2878
61884,3040
61984,2971
62084,2961
62184,3132
62284,3157
62384,3074
62484,3093
62584,3093
62684,3137
62784,3069
62884,3132
62984,2966
63084,3157
63184,3128
63284,3137
63384,3128
63484,3054
63584,3167
63684,3162
63784,3176
63884,3196
63984,3172
64084,3128
64184,3186
64284,3084
64384,3137
64484,3152
64584,3093
64684,3098
64784,3093
64884,3088
64984,3162
65084,3059
65184,3157
65284,3172
65384,3186
65484,3142
65584,3157
65684,3206
65784,3225
65884,3054
65984,3108
66084,3093
66184,3128
66284,3069
66384,3181
66484,3172
66584,3167
66684,3142
66784,3118
66884,3113
66984,2952
67084,3015
67184,3103
67284,3000
67384,3142
67484,3176
67584,3201
67684,3128
67784,3172
67884,3103
67984,3181
68084,3030
68184,3108
68284,3108
68384,2981
68484,2991
68584,3093
68684,3035
68784,3118
68884,3088
68984,3132
69084,3098
69184,3015
69284,3093
69384,3069
69484,3137
69584,3172
69684,3172
69784,3088
69884,3084
69984,3103
70084,3152
70184,3128
70284,3118
70384,3074
70484,3132
70584,3059
70684,3108
70784,3098
70884,3167
70984,3103
71084,3108
71184,2971
71284,3176
71384,3128
71484,3044
71584,3176
71684,3103
71784,2991
71884,3142
71984,3123
72084,3010
72184,3152
72284,3128
72384,2952
72484,3142
72584,3079
72684,3010
72784,3035
72884,3020
72984,3088
73084,2996
73184,2996
73284,3172
73384,3093
73484,3084
73584,3015
73684,3010
73784,3044
73884,3035
73984,3103
74084,3206
74184,3098
74284,3147
74384,3074
74484,3098
74584,3103
74684,3118
74784,3157
74884,3152
74984,3059
75084,2956
75184,3128
75284,3069
75384,3137
75484,3118
75584,3157
75684,3113
75784,3074
75884,3098
75984,3098
76084,3049
76184,3128
76284,3118
76384,3059
76484,3172
76584,3142
76684,3098
76784,3069
76884,3025
76984,2947
77084,3005
77184,3108
77284,3088
77384,3128
77484,3142
77584,3103
77684,3069
77784,3079
77884,3118
77984,3049
78084,3059
78184,3093
78284,3074
78384,3059
78484,3123
78584,3084
78684,3035
78784,3079
78884,3025
78984,3172
79084,3167
79184,3123
79284,3142
79384,3044
79484,3152
79584,3147
79684,3172
79784,3152
79884,3162
79984,3162
85062,0
85163,0
85263,0
85363,0
85463,0
85563,0
85663,0
85763,0
85863,0
85963,0
86063,0
86163,0
86263,0
86363,0
86463,0
86563,0
86663,0
86763,0
86863,0
86963,0
87063,0
87163,0
87263,0
87363,0
87463,0
87563,0
87663,0
87763,0
87863,0
87963,0
88064,0
88164,0
88264,0
88364,0
88464,0
88564,0
88664,0
88764,0
88864,0
88964,0
89064,0
89164,0
89264,0
89364,0
89464,0
89564,0
89664,0
89764,0
89864,0
89964,0
90064,0
90164,0
90264,0
90364,0
90464,0
90564,0
90664,0
90764,0
90864,0
90964,0
91064,0
91164,0
91264,0
91364,0
91464,0
91564,0
91664,0
91764,0
91864,0
91964,0
92064,0
92164,0
92264,0
92364,0
92464,0
92564,0
92664,0
92764,0
92864,0
92964,0
93064,0
93164,0
93264,0
93364,0
93464,0
93564,0
93664,0
93764,0
93864,0
93964,0
94064,0
94164,0
94264,0
94364,0
94464,0
94564,0
94664,0
94764,0
94864,0
94964,0
95064,0
95164,0
95264,0
95364,0
95464,0
95564,0
95664,0
95764,0
95864,0
95964,0
96064,0
96164,0
96264,0
96364,0
96464,0
96564,0
96664,0
96764,0
96864,0
96964,0
97072,0
97172,0
97272,0
97372,0
97472,0
97572,0
97672,0
97772,0
97872,0
97972,0
98072,0
98172,0
98272,0
98372,0
98472,0
98572,0
98672,0
98772,0
98872,0
98972,0
99072,0
99172,0
99272,0
99372,0
99472,0
99572,0
99672,0
99772,0
99872,0
99972,0
100072,0
100172,0
100272,0
100372,0
100472,0
100572,0
100672,0
100772,0
100872,0
100972,0
101088,0
101172,0
101272,0
101372,0
101472,0
101572,0
101672,0
101772,0
101872,0
101972,0
102072,0
102172,0
102272,0
102372,0
102472,0
102572,0
102672,0
102772,0
102872,0
102972,0
103090,0
103174,0
103274,0
103374,0
103474,953
103574,933
103674,874
103774,899
103874,938
103974,953
104074,957
104174,938
104274,948
104374,982
104474,1041
104574,1050
104674,1001
104774,913
104875,845
104975,909
105090,953
105190,943
105290,972
105390,987
105490,933
105590,913
105690,923
105790,918
105890,938
105990,992
106090,1036
106190,1060
106290,1070
106390,1016
106490,1011
106590,972
106690,987
106790,953
106890,957
106990,948
107090,943
107190,913
107290,904
107390,889
107490,928
107590,948
107691,967
107791,967
107891,943
107991,948
108091,923
108191,938
108291,938
108391,928
108491,918
108591,938
108691,933
108791,923
108891,928
108991,933
109091,928
109191,948
109291,923
109391,918
109491,913
109591,918
109691,918
109791,933
109891,933
109991,928
110091,928
110191,913
110291,928
110391,933
110491,938
110592,943
110692,913
110792,909
110892,923
110992,933
111092,913
111192,948
111292,933
111392,948
111492,928
111592,933
111692,933
111792,943
111892,948
111992,928
112092,928
112192,928
112292,957
112392,933
112492,928
112592,928
112692,913
112792,933
112892,943
112992,918
113092,943
113192,938
113292,918
113392,923
113492,913
113592,913
113692,943
113792,928
113892,948
113992,928
114092,923
114192,933
114292,928
114392,933
114492,943
114592,923
114692,933
114792,938
114892,938
114992,933
115092,943
115192,943
115292,938
115392,943
115492,928
115592,953
115692,943
115792,938
115892,928
115992,948
116092,953
116192,1065
116292,1055
116392,1070
116492,1055
116592,1060
116692,1065
116792,1031
116892,1050
116992,1055
117092,1050
117192,1036
117292,1050
117392,1060
117492,1041
117592,1070
117692,1050
117792,1060
117892,1070
117992,1045
118092,1060
118192,1060
118292,1041
118392,1045
118492,1080
118592,1050
118692,1070
118792,1060
118892,1041
118992,1041
119092,1075
119192,1050
119292,1055
119392,1041
119492,1055
119592,1060
119692,1085
119792,1075
119892,1065
119992,1060
120092,1050
120192,1006
120292,1016
120392,1021
120492,1060
120592,1085
120692,1109
120792,1080
120892,1114
120992,1104
121092,1129
121192,1138
121292,1148
121392,1129
121492,1153
121592,1148
121692,1119
121792,1099
121892,1109
121992,1094
122092,1099
122192,1114
122292,1109
122392,1104
122492,1124
122592,1129
122692,1129
122792,1114
122892,1119
122992,1099
123092,967
123192,987
123292,987
123392,967
123492,962
123592,967
123692,997
123792,962
123892,982
123992,992
124092,997
124192,992
124292,962
124392,972
124492,997
124592,953
124692,962
124792,972
124892,982
124992,967
125092,938
125192,948
125292,948
125392,977
125492,977
125592,953
125692,948
125792,957
125892,953
125992,948
126092,967
126192,962
126292,938
126392,948
126492,938
126592,953
126692,967
126792,957
126892,953
126992,977
127092,967
127192,957
127292,962
127392,982
127492,953
127592,957
127692,962
127792,1016
127892,982
127992,1011
128092,1021
128192,1031
128292,982
128392,997
128492,1026
128592,1031
128692,1016
128792,1026
128892,1011
128992,1031
129092,1011
129192,1016
129292,1011
129392,1011
129492,1006
129592,1021
129692,1011
129792,1001
129892,1006
129992,1026
130092,992
130192,1011
130292,1016
130392,1011
130492,1016
130592,1016
130692,1006
130792,992
130892,1021
130992,1001
131092,1016
131192,992
131292,987
131392,1021
131492,987
131592,992
131692,1026
131792,997
131892,1031
131992,1016
132092,1036
132192,1011
132292,1016
132392,1041
132492,1021
132592,1026
132692,1011
132792,1036
132892,1036
132992,1001
133092,997
133192,1031
133292,1011
133392,1021
133492,1021
133592,1036
133692,1021
133792,1016
133892,1021
133992,1016
134092,1021
134192,1006
134292,1021
134392,1026
134492,1026
134592,1006
134692,1006
134792,1026
134892,1026
134992,1021
135092,1041
135192,1031
135292,1001
135392,1011
135492,1026
135592,1036
135692,1026
135792,1021
135892,1006
135992,1011
136092,992
136192,1031
136292,997
136392,1011
136492,1021
136592,1041
136692,1006
136792,1011
136892,1006
136992,1031
137092,1006
137192,1011
137292,1011
137392,1021
137492,1016
137592,1016
137692,1036
137792,1026
137892,992
137992,1011
138092,992
138192,1011
138292,997
138392,1021
138492,1031
138592,1026
138692,1036
138792,1001
138892,1021
138992,1006
139100,1021
139200,1001
139300,1026
139400,1016
139500,1001
139600,1026
139700,1031
139800,1036
139900,1016
140000,1016
140100,1011
140200,1006
140300,1016
140400,1016
140500,992
140600,1021
140700,1011
140800,1011
140900,1006
141000,1011
141100,1036
141200,1011
141300,1031
141400,1011
141500,1026
141600,992
141700,1011
141800,1031
141900,1026
142000,1021
142100,1001
142200,1031
142300,1016
142400,1026
142500,1021
142600,1011
142700,977
142800,1011
142900,1011
143000,1016
143100,1041
143200,1026
143300,1011
143400,1036
143500,1001
143600,1021
143700,1016
143800,1016
143900,1006
144000,1021
144100,1021
144200,1016
144300,1021
144400,1021
144500,1026
144600,1016
144700,1021
144800,1036
144900,1006
145000,1031
145100,997
145200,1026
145300,1021
145400,1026
145500,1021
145600,1016
145700,1026
145800,1026
145900,1006
146000,1006
146100,1006
146200,1006
146300,1006
146400,1016
146500,1011
146600,1006
146700,1021
146800,1031
146900,1001
147000,992
147100,982
147200,1026
147300,992
147400,1021
147500,1001
147600,1031
147700,1011
147800,1011
147900,1016
148000,1016
148100,1036
148200,1041
148300,1011
148400,1016
148500,1026
148600,1041
148700,1036
148800,1016
148900,992
149000,1016
149100,997
149200,1011
149300,1021
149400,1036
149500,992
149600,1016
149700,1031
149800,1050
149900,1001
150000,1016
150100,1006
150200,992
150300,1001
150400,1031
150500,1021
150600,987
150700,997
150800,1021
150900,1026
151000,1011
151100,997
151200,1026
151300,1016
151400,1021
151500,1001
151600,1021
151700,1021
151800,1026
151900,1006
152000,1016
152100,1031
152200,997
152300,1041
152400,987
152500,1021
152600,1031
152700,1016
152800,1011
152900,1021
153000,992
153100,1011
153200,992
153300,1021
153400,1006
153500,1021
153600,1016
153700,1006
153800,1036
153900,1021
154000,1021
154100,1006
154200,1036
154300,1006
154400,1031
154500,1016
154600,1006
154700,1011
154800,997
154900,997
155000,1011
155100,987
155200,1001
155300,1036
155400,1041
155500,1001
155600,972
155700,1001
155800,1016
155900,1041
156000,1036
156100,1036
156200,1001
156300,1006
156400,992
156500,1011
156600,1036
156700,1036
156800,987
156900,1016
157000,1021
157100,992
157200,1026
157300,1036
157400,1021
157500,1021
157600,1036
157700,1036
157800,1016
157900,1041
158000,1021
158100,1026
158200,1001
158300,1045
158400,1026
158500,1060
158600,1036
158700,1050
158800,1026
158900,1041
159000,1001
159100,1026
159200,1016
159300,1006
159400,977
159500,997
159600,997
159700,977
159800,1031
159900,1036
160000,1021
160100,992
160200,1026
160300,1001
160400,1031
160500,997
160600,1026
160700,982
165793,0
165893,0
165993,0
166093,0
166193,0
166293,0
166393,0
166493,0
166593,0
166693,0
166793,0
166893,0
166993,0
167093,0
167193,0
167293,0
167393,0
167493,0
167593,0
167693,0
167793,0
167894,0
167994,0
168094,0
168194,0
168294,0
168394,0
168494,0
168594,0
168694,0
168794,0
168894,0
168994,0
169094,0
169194,0
169294,0
169394,0
169494,0
169594,0
169694,0
169794,0
169894,0
169994,0
170094,0
170194,0
170294,0
170394,0
170494,0
170594,0
170694,0
170795,0
170895,0
170995,0
171095,0
171195,0
171295,0
171395,0
171495,0
171595,0
171695,0
171795,0
171895,0
171995,0
172095,0
172195,0
172295,0
172395,0
172495,0
172595,0
172695,0
172795,0
172895,0
172995,0
173095,0
173195,0
173295,0
173395,0
173495,0
173595,0
173696,0
173796,0
173896,0
173996,0
174096,0
174196,0
174296,0
174396,0
174496,0
174596,0
174696,0
174796,0
174896,0
174996,0
175096,0
175196,0
175296,0
175396,0
175496,0
175596,0
175696,0
175796,0
175896,0
175996,0
176096,0
176196,0
176296,0
176396,0
176496,0
176596,0
176696,0
176796,0
176896,0
176996,0
177096,0
177196,0
177296,0
177396,0
177496,0
177596,0
177696,0
177796,0
177896,0
177996,0
178096,0
178196,0
178296,0
178396,0
178496,0
178596,0
178696,0
178796,0
178896,0
178996,0
179096,0
179196,0
179296,0
179396,0
179496,0
179596,0
179696,0
179796,0
179896,0
179996,0
180096,0
180196,0
180296,0
180396,0
180496,0
180596,0
180696,0
180796,0
180896,0
180996,0
181096,0
181196,0
181296,0
181396,0
181496,0
181596,0
181696,0
181810,0
181910,0
182010,0
182110,0
182210,0
182310,0
182410,0
182510,0
182610,0
182710,0
182810,0
182910,0
183010,0
183110,0
183211,0
183311,0
183411,0
183511,0
183611,0
183711,0
183820,0
183920,0
184020,0
184120,0
184220,464
184320,474
184420,474
184520,464
184620,464
184720,454
184820,439
184920,977
185020,1001
185120,1001
185220,972
185320,997
185420,992
185520,957
185620,987
185720,957
185820,982
185920,982
186020,987
186120,992
186220,957
186320,992
186420,987
186520,967
186620,982
186720,982
186820,987
186920,972
187020,957
187120,992
187220,977
187320,972
187420,992
187520,967
187620,982
187720,972
187820,962
187920,972
188020,987
188120,997
188220,982
188320,972
188420,967
188520,977
188620,997
188720,977
188820,997
188920,997
189020,987
189120,982
189220,977
189320,977
189420,967
189520,967
189620,972
189720,977
189831,982
189931,967
190031,972
190131,987
190231,997
190331,987
190431,982
190531,982
190631,977
190731,967
190831,972
190931,967
191031,1001
191131,987
191232,992
191332,982
191432,1001
191532,972
191632,948
191732,1001
191832,982
191932,967
192032,967
192132,997
192232,977
192332,977
192432,962
192532,987
192632,972
192732,982
192832,957
192932,977
193032,987
193132,948
193232,977
193332,982
193432,992
193532,977
193632,987
193732,987
193832,972
193932,948
194032,957
194132,997
194232,997
194332,967
194432,962
194532,982
194632,987
194732,977
194832,987
194932,977
195032,967
195132,967
195232,962
195332,967
195432,982
195532,972
195632,992
195732,967
195832,972
195932,987
196032,948
196132,977
196232,962
196332,977
196432,957
196532,987
196632,957
196732,967
196832,977
196932,972
197032,957
197132,982
197232,977
197332,962
197432,997
197532,997
197632,992
197732,972
197832,992
197932,987
198032,982
198132,948
198232,972
198332,982
198432,982
198532,982
198632,982
198732,948
198832,977
198932,997
199032,987
199132,972
199232,992
199332,962
199432,987
199532,953
199632,987
199732,997
199832,972
199932,982
200032,977
200132,982
200232,953
200332,982
200432,987
200532,982
200632,987
200732,987
200832,967
200932,987
201032,972
201132,972
201232,987
201332,987
201432,967
201532,982
201632,977
201732,977
201832,987
201932,982
202032,982
202132,992
202232,987
202332,967
202432,992
202532,982
202632,987
202732,977
202832,977
202932,977
203032,957
203132,977
203232,987
203332,987
203432,992
203532,987
203632,987
203732,982
203832,967
203932,967
204032,962
204132,982
204232,957
204332,957
204432,972
204532,972
204632,962
204732,992
204832,982
204932,977
205032,972
205132,987
205232,972
205332,1001
205432,982
205532,977
205632,997
205732,972
205832,992
205932,1001
206032,987
206132,962
206232,992
206332,972
206432,987
206532,972
206632,967
206732,938
206832,977
206932,997
207032,943
207132,977
207232,957
207332,982
207432,1001
207532,1001
207632,967
207732,982
207832,962
207932,987
208032,967
208132,962
208232,997
208332,982
208432,982
208532,977
208632,987
208732,992
208832,1001
208932,967
209032,982
209132,977
209232,977
209332,987
209432,982
209532,997
209632,1001
209732,972
209832,977
209932,977
210032,987
210132,982
210232,962
210332,972
210432,987
210532,962
210632,977
210732,953
210832,962
210932,992
211032,977
211132,972
211232,982
211332,982
211432,987
211532,992
211632,982
211732,962
211832,957
211932,982
212032,967
212132,962
212232,997
212332,982
212432,982
212532,948
212632,977
212732,977
212832,977
212932,962
213032,977
213132,982
213232,992
213332,992
213432,972
213532,992
213632,977
