p:4000,20000,6000,600,8000,4000,2000,8000,100
16032,packet,1,0,0,1,60,8000
20033,packet,1,0,0,1,59,8000
24042,packet,1,0,0,1,59,8000
28044,packet,1,0,0,1,60,8000
32045,packet,1,0,0,1,60,8000
36049,packet,1,0,0,1,60,8000
40053,packet,1,0,0,1,59,8000
44057,packet,1,0,0,1,60,8000
48059,packet,1,0,0,1,59,8000
52064,packet,1,0,0,1,59,8000
73807,packet,1,0,0,1,54,8000
77833,packet,1,0,0,1,54,8000
81840,packet,1,0,0,1,55,8000
85840,packet,1,0,0,1,55,8000
89845,packet,1,0,0,1,55,8000
93847,packet,1,0,0,1,54,8000
97938,packet,1,0,0,1,54,8000
101934,packet,1,0,0,1,54,8000
105949,packet,1,0,0,1,54,8000
109943,packet,1,0,0,1,54,8000
129951,packet,1,0,0,1,53,8000
133953,packet,1,0,0,1,53,8000
137954,packet,1,0,0,1,53,8000
141963,packet,1,0,0,1,53,8000
145964,packet,1,0,0,1,53,8000
149962,packet,1,0,0,1,53,8000
153965,packet,1,0,0,1,53,8000
157975,packet,1,0,0,1,53,8000
161970,packet,1,0,0,1,53,8000
165985,packet,1,0,0,1,53,8000
186072,packet,1,0,0,1,67,8000
190060,packet,1,0,0,1,67,8000
194063,packet,1,0,0,1,69,8000
198068,packet,1,0,0,1,70,8000
202075,packet,1,0,0,1,68,8000
206079,packet,1,0,0,1,70,8000
210079,packet,1,0,0,1,69,8000
214083,packet,1,0,0,1,69,8000
218092,packet,1,0,0,1,70,8000
222085,packet,1,0,0,1,70,8000
242881,packet,1,0,0,1,59,8000
246910,packet,1,0,0,1,59,8000
250909,packet,1,0,0,1,59,8000
254904,packet,1,0,0,1,59,8000
258906,packet,1,0,0,1,59,8000
262908,packet,1,0,0,1,59,8000
266913,packet,1,0,0,1,59,8000
270918,packet,1,0,0,1,59,8000
274916,packet,1,0,0,1,59,8000
278924,packet,1,0,0,1,59,8000
299596,packet,1,0,0,1,50,8000
303603,packet,1,0,0,1,50,8000
307624,packet,1,0,0,1,50,8000
311628,packet,1,0,0,1,50,8000
315629,packet,1,0,0,1,50,8000
319638,packet,1,0,0,1,50,8000
323642,packet,1,0,0,1,50,8000
327644,packet,1,0,0,1,50,8000
331650,packet,1,0,0,1,50,8000
335656,packet,1,0,0,1,50,8000
339657,packet,1,0,0,1,50,8000
355658,packet,1,0,0,1,50,8000
359842,packet,1,0,0,1,52,8000
363658,packet,1,0,0,1,52,8000
367667,packet,1,0,0,1,51,8000
371657,packet,1,0,0,1,51,8000
375659,packet,1,0,0,1,52,8000
379662,packet,1,0,0,1,52,8000
383664,packet,1,0,0,1,52,8000
387666,packet,1,0,0,1,51,8000
391668,packet,1,0,0,1,52,8000
395673,packet,1,0,0,1,51,8000
416192,packet,1,0,0,1,52,8000
420203,packet,1,0,0,1,52,8000
424200,packet,1,0,0,1,52,8000
428217,packet,1,0,0,1,52,8000
432224,packet,1,0,0,1,52,8000
436237,packet,1,0,0,1,52,8000
440240,packet,1,0,0,1,51,8000
444249,packet,1,0,0,1,52,8000
448275,packet,1,0,0,1,58,8000
452273,packet,1,0,0,1,51,8000
456275,packet,1,0,0,1,52,8000
472462,packet,1,0,0,1,56,8000
476274,packet,1,0,0,1,56,8000
480277,packet,1,0,0,1,56,8000
484288,packet,1,0,0,1,56,8000
488287,packet,1,0,0,1,56,8000
492289,packet,1,0,0,1,55,8000
496295,packet,1,0,0,1,56,8000
500297,packet,1,0,0,1,55,8000
504298,packet,1,0,0,1,56,8000
508298,packet,1,0,0,1,56,8000
512313,packet,1,0,0,1,56,8000
533531,packet,1,0,0,1,53,8000
537632,packet,1,0,0,1,53,8000
541622,packet,1,0,0,1,53,8000
545623,packet,1,0,0,1,53,8000
549637,packet,1,0,0,1,53,8000
553628,packet,1,0,0,1,53,8000
557635,packet,1,0,0,1,53,8000
561634,packet,1,0,0,1,53,8000
565826,packet,1,0,0,1,53,8000
569656,packet,1,0,0,1,53,8000
573642,packet,1,0,0,1,53,8000
